x,y,z,u,v,w,vel_mag,rho,press,fluid,ThID
0.172414, 0.931034, 0.413793, 0.354798, 0.517992, -0.019400, 0.628152, 13.300516, 4.433505, 1, 2
0.206897, 0.931034, 0.413793, 0.406112, 0.582823, -0.061310, 0.713000, 17.892167, 5.964056, 1, 2
0.241379, 0.931034, 0.413793, 0.527167, 0.663614, -0.081621, 0.851440, 22.878298, 7.626099, 1, 2
0.275862, 0.931034, 0.413793, 0.613587, 0.682438, -0.089071, 0.922032, 27.374198, 9.124733, 1, 2
0.310345, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.344828, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.379310, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.413793, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.448276, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.482759, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.517241, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.551724, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.586207, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.620690, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.655172, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.689655, 0.931034, 0.413793, 0.637269, 0.676501, -0.093748, 0.934106, 29.161430, 9.720477, 1, 2
0.724138, 0.931034, 0.413793, 0.636429, 0.672654, -0.091593, 0.930535, 29.176401, 9.725467, 1, 2
0.758621, 0.931034, 0.413793, 0.620302, 0.660457, -0.095682, 0.911116, 29.619164, 9.873055, 1, 2
0.793103, 0.931034, 0.413793, 0.754636, 0.778396, -0.072202, 1.086549, 25.960719, 8.653573, 1, 2
0.827586, 0.931034, 0.413793, 0.729236, 0.802565, -0.118782, 1.090873, 27.567127, 9.189042, 1, 2
0.862069, 0.931034, 0.413793, 0.575362, 0.585229, -0.121808, 0.829681, 33.003939, 11.001313, 1, 2
0.896552, 0.931034, 0.413793, 0.456840, 0.367975, -0.044811, 0.588316, 23.915154, 7.971718, 1, 2
0.931034, 0.931034, 0.413793, 1.059954, 1.374315, -0.011437, 1.735619, 14.576870, 4.858957, 1, 2
0.965517, 0.931034, 0.413793, 0.617139, 0.797526, -0.148050, 1.019229, 50.390417, 16.796806, 1, 2
1.000000, 0.931034, 0.413793, -0.000000, 0.012393, -0.000000, 0.012393, 88.264345, 29.421448, 1, 2
0.000000, 0.965517, 0.413793, 0.000000, -0.009533, 0.000000, 0.009533, 3.985311, 1.328437, 1, 2
0.034483, 0.965517, 0.413793, 0.019300, 0.077727, -0.043336, 0.091060, 6.354625, 2.118208, 1, 2
0.068966, 0.965517, 0.413793, 0.205394, 0.237429, -0.076328, 0.323087, 7.128544, 2.376181, 1, 2
0.103448, 0.965517, 0.413793, 0.207043, 0.297124, -0.030873, 0.363459, 7.869622, 2.623207, 1, 2
0.137931, 0.965517, 0.413793, 0.281876, 0.374007, -0.066697, 0.473058, 11.480057, 3.826686, 1, 2
0.172414, 0.965517, 0.413793, 0.343099, 0.362917, -0.131055, 0.516334, 17.893084, 5.964361, 1, 2
0.206897, 0.965517, 0.413793, 0.374162, 0.391674, -0.160973, 0.565082, 23.768600, 7.922867, 1, 2
0.241379, 0.965517, 0.413793, 0.436695, 0.441095, -0.167363, 0.642867, 28.655965, 9.551988, 1, 2
0.275862, 0.965517, 0.413793, 0.486846, 0.464645, -0.167376, 0.693490, 31.721352, 10.573784, 1, 2
0.310345, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.344828, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.379310, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.413793, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.448276, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.482759, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.517241, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.551724, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.586207, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.620690, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.655172, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.689655, 0.965517, 0.413793, 0.502726, 0.467732, -0.167378, 0.706768, 32.734307, 10.911436, 1, 2
0.724138, 0.965517, 0.413793, 0.504340, 0.468811, -0.167959, 0.708768, 32.699176, 10.899725, 1, 2
0.758621, 0.965517, 0.413793, 0.467172, 0.440280, -0.170083, 0.664097, 33.578051, 11.192684, 1, 2
0.793103, 0.965517, 0.413793, 0.497004, 0.453882, -0.155040, 0.690695, 32.598998, 10.866333, 1, 2
0.827586, 0.965517, 0.413793, 0.510011, 0.532209, -0.185938, 0.760217, 34.448071, 11.482690, 1, 2
0.862069, 0.965517, 0.413793, 0.474193, 0.413114, -0.124075, 0.641028, 35.670700, 11.890233, 1, 2
0.896552, 0.965517, 0.413793, 0.338203, 0.266417, -0.139263, 0.452497, 31.373481, 10.457827, 1, 2
0.931034, 0.965517, 0.413793, 0.538174, 0.567555, -0.176824, 0.801883, 31.274945, 10.424982, 1, 2
0.965517, 0.965517, 0.413793, 0.488271, 0.588105, -0.227665, 0.797564, 48.814959, 16.271653, 1, 2
1.000000, 0.965517, 0.413793, 0.000000, 0.042244, 0.000000, 0.042244, 63.882770, 21.294257, 1, 2
0.000000, 1.000000, 0.413793, -0.000000, 0.000000, 0.065778, 0.065778, 4.155645, 1.385215, 1, 2
0.034483, 1.000000, 0.413793, 0.076127, 0.021778, 0.000000, 0.079180, 3.237247, 1.079082, 1, 2
0.068966, 1.000000, 0.413793, 0.074717, 0.188678, -0.000000, 0.202933, 5.145702, 1.715234, 1, 2
0.103448, 1.000000, 0.413793, 0.077144, 0.167808, 0.000000, 0.184691, 9.210715, 3.070238, 1, 2
0.137931, 1.000000, 0.413793, 0.080191, 0.153994, 0.000000, 0.173622, 16.130620, 5.376873, 1, 2
0.172414, 1.000000, 0.413793, 0.081266, 0.128083, 0.000000, 0.151689, 25.407557, 8.469186, 1, 2
0.206897, 1.000000, 0.413793, 0.081586, 0.107582, -0.000000, 0.135019, 32.591830, 10.863943, 1, 2
0.241379, 1.000000, 0.413793, 0.081785, 0.101106, 0.000000, 0.130043, 37.081862, 12.360621, 1, 2
0.275862, 1.000000, 0.413793, 0.081814, 0.098426, 0.000000, 0.127989, 38.833662, 12.944554, 1, 2
0.310345, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.344828, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.379310, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.413793, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.448276, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.482759, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.517241, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.551724, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.586207, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.620690, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.655172, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.689655, 1.000000, 0.413793, 0.081814, 0.098313, 0.000000, 0.127902, 39.144159, 13.048053, 1, 2
0.724138, 1.000000, 0.413793, 0.081814, 0.098314, -0.000000, 0.127904, 39.158641, 13.052880, 1, 2
0.758621, 1.000000, 0.413793, 0.081807, 0.098432, 0.000000, 0.127989, 39.356237, 13.118746, 1, 2
0.793103, 1.000000, 0.413793, 0.082192, 0.091793, 0.000000, 0.123214, 38.226441, 12.742147, 1, 2
0.827586, 1.000000, 0.413793, 0.081566, 0.098365, 0.000000, 0.127784, 37.234680, 12.411560, 1, 2
0.862069, 1.000000, 0.413793, 0.083324, 0.093714, 0.000000, 0.125400, 34.746222, 11.582074, 1, 2
0.896552, 1.000000, 0.413793, 0.079223, 0.132600, 0.000000, 0.154463, 40.485708, 13.495236, 1, 2
0.931034, 1.000000, 0.413793, 0.088214, 0.096122, -0.000000, 0.130465, 46.337462, 15.445821, 1, 2
0.965517, 1.000000, 0.413793, 0.073716, 0.101740, -0.000000, 0.125639, 52.146508, 17.382169, 1, 2
1.000000, 1.000000, 0.413793, 0.000000, 0.000000, -0.017669, 0.017669, 44.072453, 14.690818, 1, 2
0.000000, 0.000000, 0.620690, -0.000000, 0.000000, 0.179849, 0.179849, 1.821323, 0.607108, 1, 3
0.034483, 0.000000, 0.620690, 0.089372, 0.107924, -0.000000, 0.140125, 3.734155, 1.244718, 1, 3
0.068966, 0.000000, 0.620690, 0.075885, 0.113856, 0.000000, 0.136827, 6.184249, 2.061416, 1, 3
0.103448, 0.000000, 0.620690, 0.079511, 0.146682, 0.000000, 0.166846, 8.501860, 2.833953, 1, 3
0.137931, 0.000000, 0.620690, 0.078056, 0.144635, -0.000000, 0.164353, 13.518566, 4.506189, 1, 3
0.172414, 0.000000, 0.620690, 0.077545, 0.108862, -0.000000, 0.133656, 16.140223, 5.380074, 1, 3
0.206897, 0.000000, 0.620690, 0.077390, 0.109249, 0.000000, 0.133883, 17.804680, 5.934893, 1, 3
0.241379, 0.000000, 0.620690, 0.077221, 0.101217, 0.000000, 0.127311, 18.716403, 6.238801, 1, 3
0.275862, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.310345, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.344828, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.379310, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.413793, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.448276, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.482759, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.517241, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.551724, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.586207, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.620690, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.655172, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.689655, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.724138, 0.000000, 0.620690, 0.077221, 0.098935, 0.000000, 0.125503, 19.065243, 6.355081, 1, 3
0.758621, 0.000000, 0.620690, 0.077221, 0.096459, 0.000000, 0.123561, 19.342660, 6.447553, 1, 3
0.793103, 0.000000, 0.620690, 0.077026, 0.092846, 0.000000, 0.120637, 18.082758, 6.027586, 1, 3
0.827586, 0.000000, 0.620690, 0.077069, 0.096832, -0.000000, 0.123758, 19.594691, 6.531564, 1, 3
0.862069, 0.000000, 0.620690, 0.076788, 0.082972, 0.000000, 0.113053, 18.592195, 6.197398, 1, 3
0.896552, 0.000000, 0.620690, 0.077383, 0.104174, 0.000000, 0.129770, 18.247412, 6.082471, 1, 3
0.931034, 0.000000, 0.620690, 0.076742, 0.105453, 0.000000, 0.130421, 19.078073, 6.359358, 1, 3
0.965517, 0.000000, 0.620690, 0.085117, 0.149215, 0.000000, 0.171784, 19.907133, 6.635711, 1, 3
1.000000, 0.000000, 0.620690, 0.000000, 0.000000, -0.013176, 0.013176, 18.378463, 6.126154, 1, 3
0.000000, 0.034483, 0.620690, -0.000000, -0.083059, 0.000000, 0.083059, 3.285761, 1.095254, 1, 3
0.034483, 0.034483, 0.620690, 0.235706, 0.174557, 0.003544, 0.293326, 6.022413, 2.007471, 1, 3
0.068966, 0.034483, 0.620690, 0.418573, 0.398818, -0.006859, 0.578193, 4.070956, 1.356985, 1, 3
0.103448, 0.034483, 0.620690, 1.252948, 1.372462, 0.006719, 1.858380, 2.080001, 0.693334, 1, 3
0.137931, 0.034483, 0.620690, 1.367877, 1.435779, 0.100128, 1.985591, 2.944018, 0.981339, 1, 3
0.172414, 0.034483, 0.620690, 1.919892, 1.899749, 0.070361, 2.701847, 2.651562, 0.883854, 1, 3
0.206897, 0.034483, 0.620690, 2.147000, 1.932755, 0.031776, 2.888972, 3.029770, 1.009923, 1, 3
0.241379, 0.034483, 0.620690, 1.929059, 1.617642, -0.007417, 2.517556, 4.080550, 1.360183, 1, 3
0.275862, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.310345, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.344828, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.379310, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.413793, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.448276, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.482759, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.517241, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.551724, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.586207, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.620690, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.655172, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.689655, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.724138, 0.034483, 0.620690, 1.813861, 1.484181, -0.028757, 2.343867, 4.658131, 1.552710, 1, 3
0.758621, 0.034483, 0.620690, 1.756792, 1.458158, -0.047925, 2.283602, 4.754561, 1.584854, 1, 3
0.793103, 0.034483, 0.620690, 2.487578, 1.964957, 0.046076, 3.170366, 3.563601, 1.187867, 1, 3
0.827586, 0.034483, 0.620690, 1.261702, 1.043799, -0.083727, 1.639640, 6.511251, 2.170417, 1, 3
0.862069, 0.034483, 0.620690, 1.398490, 1.224129, -0.114187, 1.862070, 4.963230, 1.654410, 1, 3
0.896552, 0.034483, 0.620690, 2.603074, 2.115064, 0.274042, 3.365202, 3.032367, 1.010789, 1, 3
0.931034, 0.034483, 0.620690, 0.863024, 0.766768, 0.076869, 1.157002, 11.056159, 3.685386, 1, 3
0.965517, 0.034483, 0.620690, 0.312248, 0.362047, -0.114599, 0.491640, 23.402085, 7.800695, 1, 3
1.000000, 0.034483, 0.620690, 0.000000, -0.017764, 0.000000, 0.017764, 26.141980, 8.713993, 1, 3
0.000000, 0.068966, 0.620690, 0.000000, -0.026987, 0.000000, 0.026987, 5.231680, 1.743893, 1, 3
0.034483, 0.068966, 0.620690, -0.007231, 0.051794, -0.089929, 0.104030, 7.211028, 2.403676, 1, 3
0.068966, 0.068966, 0.620690, -0.126405, 0.012008, -0.057760, 0.139494, 8.453519, 2.817840, 1, 3
0.103448, 0.068966, 0.620690, 0.022826, 0.113583, -0.047643, 0.125268, 11.694197, 3.898066, 1, 3
0.137931, 0.068966, 0.620690, 0.174282, 0.172510, -0.043421, 0.249037, 15.828421, 5.276140, 1, 3
0.172414, 0.068966, 0.620690, 0.242015, 0.227987, -0.060842, 0.338011, 19.360008, 6.453336, 1, 3
0.206897, 0.068966, 0.620690, 0.336088, 0.288149, -0.069762, 0.448165, 22.182947, 7.394316, 1, 3
0.241379, 0.068966, 0.620690, 0.405512, 0.333091, -0.068090, 0.529175, 24.255754, 8.085251, 1, 3
0.275862, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.310345, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.344828, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.379310, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.413793, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.448276, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.482759, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.517241, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.551724, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.586207, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.620690, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.655172, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.689655, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.724138, 0.068966, 0.620690, 0.429098, 0.343050, -0.072110, 0.554083, 25.257817, 8.419272, 1, 3
0.758621, 0.068966, 0.620690, 0.418407, 0.332319, -0.071348, 0.539065, 25.448185, 8.482728, 1, 3
0.793103, 0.068966, 0.620690, 0.461375, 0.369586, -0.066325, 0.594861, 24.518647, 8.172882, 1, 3
0.827586, 0.068966, 0.620690, 0.438221, 0.354840, -0.079555, 0.569454, 25.929569, 8.643190, 1, 3
0.862069, 0.068966, 0.620690, 0.401947, 0.287374, -0.077960, 0.500223, 24.723860, 8.241287, 1, 3
0.896552, 0.068966, 0.620690, 0.624643, 0.448508, -0.041342, 0.770095, 18.467726, 6.155909, 1, 3
0.931034, 0.068966, 0.620690, 0.933568, 0.787223, -0.015829, 1.221278, 18.194611, 6.064870, 1, 3
0.965517, 0.068966, 0.620690, 0.460819, 0.452137, -0.161203, 0.665409, 30.279947, 10.093316, 1, 3
1.000000, 0.068966, 0.620690, 0.000000, -0.026013, 0.000000, 0.026013, 35.359461, 11.786487, 1, 3
0.000000, 0.103448, 0.620690, -0.000000, 0.093189, -0.000000, 0.093189, 3.007876, 1.002625, 1, 3
0.034483, 0.103448, 0.620690, 0.419252, 0.280147, -0.040470, 0.505858, 4.082625, 1.360875, 1, 3
0.068966, 0.103448, 0.620690, 0.443863, 0.496142, -0.058615, 0.668287, 4.144228, 1.381409, 1, 3
0.103448, 0.103448, 0.620690, 0.468289, 0.607494, -0.127209, 0.777513, 5.017867, 1.672622, 1, 3
0.137931, 0.103448, 0.620690, 0.511859, 0.610141, -0.084615, 0.800894, 7.970039, 2.656680, 1, 3
0.172414, 0.103448, 0.620690, 0.507440, 0.589914, -0.121602, 0.787579, 10.926953, 3.642318, 1, 3
0.206897, 0.103448, 0.620690, 0.594323, 0.639384, -0.131668, 0.882819, 13.381862, 4.460621, 1, 3
0.241379, 0.103448, 0.620690, 0.663461, 0.665482, -0.128331, 0.948428, 15.615395, 5.205132, 1, 3
0.275862, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.310345, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.344828, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.379310, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.413793, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.448276, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.482759, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.517241, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.551724, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.586207, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.620690, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.655172, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.689655, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.724138, 0.103448, 0.620690, 0.684467, 0.660238, -0.131136, 0.960004, 16.654986, 5.551662, 1, 3
0.758621, 0.103448, 0.620690, 0.683435, 0.657802, -0.130081, 0.957449, 16.665196, 5.555065, 1, 3
0.793103, 0.103448, 0.620690, 0.721225, 0.701387, -0.132824, 1.014766, 16.134499, 5.378166, 1, 3
0.827586, 0.103448, 0.620690, 0.588441, 0.571692, -0.141219, 0.832489, 18.267744, 6.089248, 1, 3
0.862069, 0.103448, 0.620690, 0.440919, 0.432578, -0.123339, 0.629877, 20.368627, 6.789542, 1, 3
0.896552, 0.103448, 0.620690, 0.487305, 0.461512, -0.094388, 0.677767, 18.888147, 6.296049, 1, 3
0.931034, 0.103448, 0.620690, 0.780943, 0.782250, -0.086591, 1.108731, 17.534514, 5.844838, 1, 3
0.965517, 0.103448, 0.620690, 0.453526, 0.525344, -0.179723, 0.716919, 30.403732, 10.134577, 1, 3
1.000000, 0.103448, 0.620690, 0.000000, -0.000550, 0.000000, 0.000550, 38.434080, 12.811360, 1, 3
0.000000, 0.137931, 0.620690, 0.000000, -0.017400, -0.000000, 0.017400, 3.798952, 1.266317, 1, 3
0.034483, 0.137931, 0.620690, 0.147357, 0.136870, -0.039589, 0.204975, 5.519015, 1.839672, 1, 3
0.068966, 0.137931, 0.620690, 0.103070, 0.284872, -0.062672, 0.309360, 5.767082, 1.922361, 1, 3
0.103448, 0.137931, 0.620690, 0.227327, 0.348559, -0.084294, 0.424590, 7.211358, 2.403786, 1, 3
0.137931, 0.137931, 0.620690, 0.336536, 0.426418, -0.059366, 0.546455, 11.449094, 3.816365, 1, 3
0.172414, 0.137931, 0.620690, 0.365433, 0.439825, -0.096062, 0.579841, 14.640237, 4.880079, 1, 3
0.206897, 0.137931, 0.620690, 0.455442, 0.508177, -0.106242, 0.690622, 17.732253, 5.910751, 1, 3
0.241379, 0.137931, 0.620690, 0.529196, 0.544057, -0.104267, 0.766106, 20.157426, 6.719142, 1, 3
0.275862, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.310345, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.344828, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.379310, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.413793, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.448276, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.482759, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.517241, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.551724, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.586207, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.620690, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.655172, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.689655, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.724138, 0.137931, 0.620690, 0.553554, 0.547629, -0.107174, 0.786006, 21.257208, 7.085736, 1, 3
0.758621, 0.137931, 0.620690, 0.546652, 0.540585, -0.106385, 0.776130, 21.352077, 7.117359, 1, 3
